date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:07	67777/67777	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-108c1%22	https://ui-themez.smartinnovates.net/items/daniels/img/demos/1.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/demos/1.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:07	812072/812072	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-c6428%22	https://ui-themez.smartinnovates.net/items/daniels/img/bg.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/bg.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:07	23048/23048	---MCZ	200	added ('OK')	text/html	etag:W/%22687f214d-5a08%22	https://ui-themez.smartinnovates.net/items/daniels/main.html	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/main.html	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:08	66171/66171	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-1027b%22	https://ui-themez.smartinnovates.net/items/daniels/img/demos/2.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/demos/2.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:08	23269/23269	---MCZ	200	added ('OK')	text/html	etag:W/%22687f214d-5ae5%22	https://ui-themez.smartinnovates.net/items/daniels/creative.html	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/creative.html	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:08	67826/67826	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-108f2%22	https://ui-themez.smartinnovates.net/items/daniels/img/demos/3.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/demos/3.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:09	23257/23257	---MCZ	200	added ('OK')	text/html	etag:W/%22687f214d-5ad9%22	https://ui-themez.smartinnovates.net/items/daniels/particles.html	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/particles.html	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:09	33823/33823	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-841f%22	https://ui-themez.smartinnovates.net/items/daniels/img/demos/4.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/demos/4.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:10	23245/23245	---MCZ	200	added ('OK')	text/html	etag:W/%22687f214d-5acd%22	https://ui-themez.smartinnovates.net/items/daniels/bgvideo.html	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/bgvideo.html	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:10	86341/86341	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15145%22	https://code.jquery.com/jquery-3.0.0.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/code.jquery.com/jquery-3.0.0.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:11	7083/7083	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1bab%22	https://code.jquery.com/jquery-migrate-3.0.0.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/code.jquery.com/jquery-migrate-3.0.0.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:11	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-90b5%22	https://ui-themez.smartinnovates.net/items/daniels/js/bootstrap.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/bootstrap.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:12	1418/1418	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-58a%22	https://ui-themez.smartinnovates.net/items/daniels/js/scrollIt.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/scrollIt.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:12	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-4ef8%22	https://ui-themez.smartinnovates.net/items/daniels/js/jquery.magnific-popup.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/jquery.magnific-popup.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:12	42854/42854	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-a766%22	https://ui-themez.smartinnovates.net/items/daniels/js/owl.carousel.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/owl.carousel.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:13	12597/12597	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-3135%22	https://ui-themez.smartinnovates.net/items/daniels/js/jquery.stellar.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/jquery.stellar.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:13	5532/5532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-159c%22	https://ui-themez.smartinnovates.net/items/daniels/js/animated.headline.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/animated.headline.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:13	9028/9028	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-2344%22	https://ui-themez.smartinnovates.net/items/daniels/js/jquery.waypoints.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/jquery.waypoints.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:14	1115/1115	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-45b%22	https://ui-themez.smartinnovates.net/items/daniels/js/jquery.counterup.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/jquery.counterup.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:14	40863/40863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-9f9f%22	https://ui-themez.smartinnovates.net/items/daniels/js/isotope.pkgd.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/isotope.pkgd.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:14	11730/11730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-2dd2%22	https://ui-themez.smartinnovates.net/items/daniels/js/validator.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/validator.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:15	5192/5192	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-1448%22	https://ui-themez.smartinnovates.net/items/daniels/js/custom.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/custom.js	(from https://ui-themez.smartinnovates.net/items/daniels/)
20:29:15	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-4f6f%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.eot	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:16	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-4f6f%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.eot?	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regulard41d.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:16	63212/63212	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:29:16%20GMT	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.woff2	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.woff2	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:17	23320/23320	---M--	200	added ('OK')	application/font-woff	etag:%22687f20b4-5b18%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.woff	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.woff	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:17	41280/41280	---M--	200	added ('OK')	application/octet-stream	etag:%22687f20b4-a140%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.ttf	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.ttf	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:18	62837/62837	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:29:18%20GMT	https://ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.svg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/glyphicons-halflings-regular.svg	(from https://ui-themez.smartinnovates.net/items/daniels/css/bootstrap.min.css)
20:29:19	62838/62838	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:29:19%20GMT	https://ui-themez.smartinnovates.net/items/daniels/css/owl.video.play.png	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/css/owl.video.play.png	(from https://ui-themez.smartinnovates.net/items/daniels/css/owl.carousel.min.css)
20:29:20	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-2876e%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont3e6e.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:20	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-2876e%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.eot?	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfontd41d.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:22	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%22687f20b4-12d68%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont3e6e.woff2	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:22	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22687f20b4-17ee8%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont3e6e.woff	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:22	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22687f20b4-286ac%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont3e6e.ttf	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:24	63211/63211	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:29:23%20GMT	https://ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/fontawesome-webfont.2b3e6e.delayed	(from https://ui-themez.smartinnovates.net/items/daniels/css/font-awesome.min.css)
20:29:24	32694/32694	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-7fb6%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/et-line.eot	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/et-line.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/et-line.css)
20:29:24	32694/32694	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22687f20b4-7fb6%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/et-line.eot?	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/et-lined41d.eot	(from https://ui-themez.smartinnovates.net/items/daniels/css/et-line.css)
20:29:25	55220/55220	---M--	200	added ('OK')	application/font-woff	etag:%22687f20b4-d7b4%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/et-line.woff	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/et-line.woff	(from https://ui-themez.smartinnovates.net/items/daniels/css/et-line.css)
20:29:25	32536/32536	---M--	200	added ('OK')	application/octet-stream	etag:%22687f20b4-7f18%22	https://ui-themez.smartinnovates.net/items/daniels/fonts/et-line.ttf	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/et-line.ttf	(from https://ui-themez.smartinnovates.net/items/daniels/css/et-line.css)
20:29:26	62837/62837	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2014:29:26%20GMT	https://ui-themez.smartinnovates.net/items/daniels/fonts/et-line.svg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/fonts/et-line.svg	(from https://ui-themez.smartinnovates.net/items/daniels/css/et-line.css)
20:29:26	8854/8854	---MCZ	200	added ('OK')	text/css	etag:W/%22687f214d-2296%22	https://ui-themez.smartinnovates.net/items/daniels/css/main.css	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/css/main.css	(from https://ui-themez.smartinnovates.net/items/daniels/css/style.css)
20:29:27	949/949	---M--	200	added ('OK')	image/png	etag:%22687f20b4-3b5%22	https://ui-themez.smartinnovates.net/items/daniels/img/dots.png	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/dots.png	(from https://ui-themez.smartinnovates.net/items/daniels/css/style.css)
20:29:27	2730/2730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-aaa%22	https://ui-themez.smartinnovates.net/items/daniels/js/html5shiv.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/html5shiv.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:28	4954/4954	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-135a%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/1.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/1.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:28	233080/233080	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-38e78%22	https://ui-themez.smartinnovates.net/items/daniels/img/hero.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/hero.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:28	12506/12506	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-30da%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/2.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/2.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:28	14044/14044	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-36dc%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/3.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/3.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:29	12123/12123	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-2f5b%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/4.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/4.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:29	17136/17136	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-42f0%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/5.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/5.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:29	14328/14328	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-37f8%22	https://ui-themez.smartinnovates.net/items/daniels/img/portfolio/6.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/portfolio/6.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:30	23423/23423	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-5b7f%22	https://ui-themez.smartinnovates.net/items/daniels/img/clients/1.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/clients/1.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:30	34001/34001	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-84d1%22	https://ui-themez.smartinnovates.net/items/daniels/img/blog/1.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/blog/1.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:30	56176/56176	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-db70%22	https://ui-themez.smartinnovates.net/items/daniels/img/blog/2.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/blog/2.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:31	52684/52684	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-cdcc%22	https://ui-themez.smartinnovates.net/items/daniels/img/blog/3.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/blog/3.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:31	28556/28556	---M--	200	added ('OK')	image/jpeg	etag:%22687f20b4-6f8c%22	https://ui-themez.smartinnovates.net/items/daniels/img/blog/4.jpg	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/img/blog/4.jpg	(from https://ui-themez.smartinnovates.net/items/daniels/main.html)
20:29:31	23364/23364	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-5b44%22	https://ui-themez.smartinnovates.net/items/daniels/js/particles.min.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/particles.min.js	(from https://ui-themez.smartinnovates.net/items/daniels/particles.html)
20:29:32	2812/2812	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-afc%22	https://ui-themez.smartinnovates.net/items/daniels/js/app.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/app.js	(from https://ui-themez.smartinnovates.net/items/daniels/particles.html)
20:29:32	9262/9262	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687f214d-242e%22	https://ui-themez.smartinnovates.net/items/daniels/js/jquery.youtubebackground.js	C:/Users/HP/Desktop/portfolio/AKB%20portfolio/ui-themez.smartinnovates.net/items/daniels/js/jquery.youtubebackground.js	(from https://ui-themez.smartinnovates.net/items/daniels/bgvideo.html)
